article_id,api,entity_text,entity_type,confidence,entity_sentiment_score,entity_salience,neutralisation_model
art_091,Azure,speech,Event,0.48,,,gpt-4o
art_091,Azure,CDU,Organization,0.9,,,gpt-4o
art_091,Azure,leader,PersonType,0.84,,,gpt-4o
art_091,Azure,investments,Skill,0.9,,,gpt-4o
art_091,Azure,China,Location,1.0,,,gpt-4o
art_091,Azure,Strait Times,Organization,0.94,,,gpt-4o
art_091,Azure,Monday,DateTime,1.0,,,gpt-4o
art_091,Azure,Merkel,Person,1.0,,,gpt-4o
art_091,Azure,leadership,Skill,0.84,,,gpt-4o
art_091,Azure,cooperation,Skill,0.94,,,gpt-4o
art_091,Azure,China,Location,1.0,,,gpt-4o
art_091,Azure,CDU/CSU,Organization,0.94,,,gpt-4o
art_091,Azure,entrepreneurs,PersonType,0.99,,,gpt-4o
art_091,Azure,middle class,PersonType,0.75,,,gpt-4o
art_091,Azure,Sun Keqin,Person,1.0,,,gpt-4o
art_091,Azure,research fellow,PersonType,0.87,,,gpt-4o
art_091,Azure,China Institutes of Contemporary International Relations,Organization,0.99,,,gpt-4o
art_091,Azure,Merz,Person,0.91,,,gpt-4o
art_091,Azure,China,Location,0.99,,,gpt-4o
art_091,Azure,Merkel,Person,1.0,,,gpt-4o
art_091,AWS,Friedrich Merz,PERSON,0.9943,,,gpt-5-5
art_091,AWS,Christian Democratic Union,ORGANIZATION,0.9922,,,gpt-5-5
art_091,AWS,CDU,ORGANIZATION,0.9709,,,gpt-5-5
art_091,AWS,Christian Social Union,ORGANIZATION,0.9938,,,gpt-5-5
art_091,AWS,CSU,ORGANIZATION,0.9895,,,gpt-5-5
art_091,AWS,CDU,ORGANIZATION,0.9491,,,gpt-5-5
art_091,AWS,"Berlin, Germany",LOCATION,0.9883,,,gpt-5-5
art_091,AWS,"February 23, 2025",DATE,0.9991,,,gpt-5-5
art_091,AWS,German,OTHER,0.4653,,,gpt-5-5
art_091,AWS,national election,EVENT,0.8134,,,gpt-5-5
art_091,AWS,"VCG

Germany",ORGANIZATION,0.7196,,,gpt-5-5
art_091,AWS,Christian Democratic Union,ORGANIZATION,0.9778,,,gpt-5-5
art_091,AWS,CDU,ORGANIZATION,0.8898,,,gpt-5-5
art_091,AWS,Christian Social Union,ORGANIZATION,0.9793,,,gpt-5-5
art_091,AWS,CSU,ORGANIZATION,0.9732,,,gpt-5-5
art_091,AWS,German federal election,EVENT,0.6607,,,gpt-5-5
art_091,AWS,Xinhua News Agency,ORGANIZATION,0.9899,,,gpt-5-5
art_091,AWS,Monday morning,DATE,0.9988,,,gpt-5-5
art_091,AWS,German,OTHER,0.7188,,,gpt-5-5
art_091,AWS,election,EVENT,0.6736,,,gpt-5-5
art_091,AWS,China,ORGANIZATION,0.5539,,,gpt-5-5
art_091,AWS,Germany,ORGANIZATION,0.4846,,,gpt-5-5
art_091,AWS,China,ORGANIZATION,0.8176,,,gpt-5-5
art_091,AWS,Foreign Ministry,ORGANIZATION,0.6049,,,gpt-5-5
art_091,AWS,Lin Jian,PERSON,0.999,,,gpt-5-5
art_091,AWS,Monday,DATE,0.9988,,,gpt-5-5
art_091,AWS,China,ORGANIZATION,0.9771,,,gpt-5-5
art_091,AWS,German federal government,ORGANIZATION,0.7949,,,gpt-5-5
art_091,AWS,China,ORGANIZATION,0.9492,,,gpt-5-5
art_091,AWS,Germany,ORGANIZATION,0.5132,,,gpt-5-5
art_091,AWS,past,QUANTITY,0.3979,,,gpt-5-5
art_091,AWS,53 years,QUANTITY,0.7735,,,gpt-5-5
art_091,AWS,China,ORGANIZATION,0.9875,,,gpt-5-5
art_091,AWS,Germany,ORGANIZATION,0.9853,,,gpt-5-5
art_091,AWS,Germany,ORGANIZATION,0.9511,,,gpt-5-5
art_091,AWS,EU,ORGANIZATION,0.9787,,,gpt-5-5
art_091,AWS,China,ORGANIZATION,0.9356,,,gpt-5-5
art_091,AWS,Germany,ORGANIZATION,0.9188,,,gpt-5-5
art_091,AWS,EU,ORGANIZATION,0.9752,,,gpt-5-5
art_091,AWS,Europe,ORGANIZATION,0.7817,,,gpt-5-5
art_091,AWS,EU,ORGANIZATION,0.9866,,,gpt-5-5
art_091,AWS,Germany,ORGANIZATION,0.9722,,,gpt-5-5
art_091,AWS,EU,ORGANIZATION,0.9872,,,gpt-5-5
art_091,AWS,Lin,PERSON,0.9983,,,gpt-5-5
art_091,AWS,CDU/CSU,ORGANIZATION,0.99,,,gpt-5-5
art_091,AWS,28.5 percent,QUANTITY,0.9985,,,gpt-5-5
art_091,AWS,Alternative for Germany,ORGANIZATION,0.9941,,,gpt-5-5
art_091,AWS,AfD,ORGANIZATION,0.9479,,,gpt-5-5
art_091,AWS,20.6 percent,QUANTITY,0.9976,,,gpt-5-5
art_091,AWS,Social Democratic Party,ORGANIZATION,0.9931,,,gpt-5-5
art_091,AWS,SPD,ORGANIZATION,0.9883,,,gpt-5-5
art_091,AWS,16.5 percent,QUANTITY,0.9977,,,gpt-5-5
art_091,AWS,Xinhua,ORGANIZATION,0.9803,,,gpt-5-5
art_091,AWS,German,OTHER,0.9684,,,gpt-5-5
art_091,AWS,ARD,ORGANIZATION,0.9831,,,gpt-5-5
art_091,AWS,Greens,ORGANIZATION,0.8959,,,gpt-5-5
art_091,AWS,fourth,QUANTITY,0.986,,,gpt-5-5
art_091,AWS,11.8 percent,QUANTITY,0.9976,,,gpt-5-5
art_091,AWS,Die Linke,ORGANIZATION,0.9977,,,gpt-5-5
art_091,AWS,8.7 percent,QUANTITY,0.9979,,,gpt-5-5
art_091,AWS,Free Democratic Party,ORGANIZATION,0.9951,,,gpt-5-5
art_091,AWS,FDP,ORGANIZATION,0.9825,,,gpt-5-5
art_091,AWS,Sahra Wagenknecht Alliance,ORGANIZATION,0.9978,,,gpt-5-5
art_091,AWS,BSW,ORGANIZATION,0.9954,,,gpt-5-5
art_091,AWS,4.4 percent,QUANTITY,0.9981,,,gpt-5-5
art_091,AWS,4.9 percent,QUANTITY,0.9983,,,gpt-5-5
art_091,AWS,Bundestag,ORGANIZATION,0.9715,,,gpt-5-5
art_091,AWS,Germany,ORGANIZATION,0.6627,,,gpt-5-5
art_091,AWS,at least 5 percent,QUANTITY,0.7452,,,gpt-5-5
art_091,AWS,Bundestag,ORGANIZATION,0.9902,,,gpt-5-5
art_091,AWS,Xinhua,ORGANIZATION,0.9616,,,gpt-5-5
art_091,AWS,CDU,ORGANIZATION,0.9846,,,gpt-5-5
art_091,AWS,Friedrich Merz,PERSON,0.9981,,,gpt-5-5
art_091,AWS,German,OTHER,0.9911,,,gpt-5-5
art_091,AWS,Deutsche Welle,ORGANIZATION,0.9678,,,gpt-5-5
art_091,AWS,Merz,PERSON,0.9871,,,gpt-5-5
art_091,AWS,AfD,ORGANIZATION,0.954,,,gpt-5-5
art_091,AWS,second place,QUANTITY,0.9946,,,gpt-5-5
art_091,AWS,Chancellor,PERSON,0.874,,,gpt-5-5
art_091,AWS,Olaf Scholz,PERSON,0.9964,,,gpt-5-5
art_091,AWS,three-way alliance,QUANTITY,0.9774,,,gpt-5-5
art_091,AWS,Reuters,ORGANIZATION,0.9932,,,gpt-5-5
art_091,AWS,Merz,PERSON,0.9926,,,gpt-5-5
art_091,AWS,US,ORGANIZATION,0.763,,,gpt-5-5
art_091,AWS,Germany,ORGANIZATION,0.9804,,,gpt-5-5
art_091,AWS,decades-,QUANTITY,0.5404,,,gpt-5-5
art_091,AWS,Washington,ORGANIZATION,0.8125,,,gpt-5-5
art_091,AWS,US,ORGANIZATION,0.8832,,,gpt-5-5
art_091,AWS,President,PERSON,0.9398,,,gpt-5-5
art_091,AWS,Donald Trump,PERSON,0.8824,,,gpt-5-5
art_091,AWS,Europe,ORGANIZATION,0.6561,,,gpt-5-5
art_091,AWS,Financial Times,ORGANIZATION,0.9534,,,gpt-5-5
art_091,AWS,Trump,PERSON,0.9974,,,gpt-5-5
art_091,AWS,Sunday,DATE,0.9977,,,gpt-5-5
art_091,AWS,Germany,LOCATION,0.6151,,,gpt-5-5
art_091,AWS,first place,QUANTITY,0.9513,,,gpt-5-5
art_091,AWS,AfD,ORGANIZATION,0.9325,,,gpt-5-5
art_091,AWS,Reuters,ORGANIZATION,0.9946,,,gpt-5-5
art_091,AWS,Ukraine,LOCATION,0.7188,,,gpt-5-5
art_091,AWS,Merz,PERSON,0.9326,,,gpt-5-5
art_091,AWS,Europe,ORGANIZATION,0.8902,,,gpt-5-5
art_091,AWS,US,ORGANIZATION,0.877,,,gpt-5-5
art_091,AWS,Ukraine,LOCATION,0.9824,,,gpt-5-5
art_091,AWS,DPA,ORGANIZATION,0.9944,,,gpt-5-5
art_091,AWS,February,DATE,0.9994,,,gpt-5-5
art_091,AWS,Jiang Feng,PERSON,0.9985,,,gpt-5-5
art_091,AWS,European,OTHER,0.7299,,,gpt-5-5
art_091,AWS,Shanghai International Studies University,ORGANIZATION,0.982,,,gpt-5-5
art_091,AWS,president,PERSON,0.5992,,,gpt-5-5
art_091,AWS,Shanghai Association of Regional and Country Studies,ORGANIZATION,0.9982,,,gpt-5-5
art_091,AWS,Global Times,ORGANIZATION,0.8915,,,gpt-5-5
art_091,AWS,Monday,DATE,0.9981,,,gpt-5-5
art_091,AWS,Merz,PERSON,0.9649,,,gpt-5-5
art_091,AWS,Europe,ORGANIZATION,0.6461,,,gpt-5-5
art_091,AWS,Ukraine,LOCATION,0.5619,,,gpt-5-5
art_091,AWS,Ukraine,ORGANIZATION,0.8706,,,gpt-5-5
art_091,AWS,US,ORGANIZATION,0.9295,,,gpt-5-5
art_091,AWS,Jiang,PERSON,0.999,,,gpt-5-5
art_091,AWS,US,ORGANIZATION,0.8726,,,gpt-5-5
art_091,AWS,Reuters,ORGANIZATION,0.9913,,,gpt-5-5
art_091,AWS,Monday,DATE,0.9987,,,gpt-5-5
art_091,AWS,Merz,PERSON,0.9496,,,gpt-5-5
art_091,AWS,German,OTHER,0.9755,,,gpt-5-5
art_091,AWS,one,QUANTITY,0.9984,,,gpt-5-5
art_091,AWS,two other parties,QUANTITY,0.982,,,gpt-5-5
art_091,AWS,European Union,ORGANIZATION,0.9959,,,gpt-5-5
art_091,AWS,third year,QUANTITY,0.9893,,,gpt-5-5
art_091,AWS,Reuters,ORGANIZATION,0.9938,,,gpt-5-5
art_091,AWS,US,LOCATION,0.7327,,,gpt-5-5
art_091,AWS,Europe,LOCATION,0.7178,,,gpt-5-5
art_091,AWS,US,ORGANIZATION,0.9085,,,gpt-5-5
art_091,AWS,Europe,ORGANIZATION,0.6688,,,gpt-5-5
art_091,AWS,Dong Yifan,PERSON,0.999,,,gpt-5-5
art_091,AWS,Xinjiang University,ORGANIZATION,0.9777,,,gpt-5-5
art_091,AWS,Global Times,ORGANIZATION,0.9282,,,gpt-5-5
art_091,AWS,Monday,DATE,0.9947,,,gpt-5-5
art_091,AWS,Europe,ORGANIZATION,0.8054,,,gpt-5-5
art_091,AWS,US,ORGANIZATION,0.8746,,,gpt-5-5
art_091,AWS,Dong,PERSON,0.9988,,,gpt-5-5
art_091,Google,Friedrich Merz,PERSON,,0.0,0.3091,gpt-5-5
art_091,Google,Germany,LOCATION,,0.1,0.1277,gpt-5-5
art_091,Google,Christian Social Union,ORGANIZATION,,0.0,0.0294,gpt-5-5
art_091,Google,election,EVENT,,0.0,0.0204,gpt-5-5
art_091,Google,Lin Jian,PERSON,,0.1,0.0171,gpt-5-5
art_091,Google,center,OTHER,,0.0,0.0164,gpt-5-5
art_091,Google,supporters,PERSON,,0.0,0.0144,gpt-5-5
art_091,Google,headquarters,LOCATION,,0.0,0.0144,gpt-5-5
art_091,Google,Christian Democratic Union,ORGANIZATION,,0.0,0.0144,gpt-5-5
art_091,Google,Jiang Feng,PERSON,,0.0,0.0113,gpt-5-5
art_091,Google,Europe,LOCATION,,0.0,0.011,gpt-5-5
art_091,Google,relations,OTHER,,0.0,0.0107,gpt-5-5
art_091,Google,election,EVENT,,0.5,0.0098,gpt-5-5
art_091,Google,election,EVENT,,0.0,0.0098,gpt-5-5
art_091,Google,Berlin,LOCATION,,0.0,0.0085,gpt-5-5
art_091,Google,relations,OTHER,,0.0,0.0085,gpt-5-5
art_091,Google,China,LOCATION,,0.0,0.0084,gpt-5-5
art_091,Google,EU,ORGANIZATION,,0.2,0.0084,gpt-5-5
art_091,Google,results,OTHER,,0.0,0.0078,gpt-5-5
art_091,Google,vote,OTHER,,0.0,0.0074,gpt-5-5
art_091,Google,Photo,WORK_OF_ART,,0.0,0.0069,gpt-5-5
art_091,Google,impact,OTHER,,0.0,0.0069,gpt-5-5
art_091,Google,US,LOCATION,,0.0,0.0057,gpt-5-5
art_091,Google,changes,OTHER,,0.0,0.0053,gpt-5-5
art_091,Google,Donald Trump,PERSON,,0.1,0.005,gpt-5-5
art_091,Google,Olaf Scholz,PERSON,,0.0,0.0041,gpt-5-5
art_091,Google,VCG,ORGANIZATION,,0.0,0.0041,gpt-5-5
art_091,Google,Foreign Ministry,ORGANIZATION,,0.0,0.0041,gpt-5-5
art_091,Google,relations,OTHER,,0.0,0.004,gpt-5-5
art_091,Google,relations,OTHER,,0.0,0.004,gpt-5-5
art_091,Google,ARD,ORGANIZATION,,0.0,0.0039,gpt-5-5
art_091,Google,partnership,OTHER,,0.0,0.0039,gpt-5-5
art_091,Google,Reuters,ORGANIZATION,,0.0,0.0037,gpt-5-5
art_091,Google,government,ORGANIZATION,,0.0,0.0032,gpt-5-5
art_091,Google,victory,EVENT,,0.0,0.0031,gpt-5-5
art_091,Google,shelving differences,OTHER,,0.0,0.003,gpt-5-5
art_091,Google,ties,OTHER,,0.0,0.003,gpt-5-5
art_091,Google,spokesperson,PERSON,,0.0,0.0027,gpt-5-5
art_091,Google,coalition,ORGANIZATION,,0.0,0.0027,gpt-5-5
art_091,Google,chancellor,PERSON,,0.0,0.0026,gpt-5-5
art_091,Google,party,ORGANIZATION,,0.0,0.0026,gpt-5-5
art_091,Google,benefit,OTHER,,0.0,0.0026,gpt-5-5
art_091,Google,common ground,OTHER,,0.0,0.0026,gpt-5-5
art_091,Google,equality,OTHER,,0.0,0.0026,gpt-5-5
art_091,Google,respect,OTHER,,0.0,0.0026,gpt-5-5
art_091,Google,principles,OTHER,,0.0,0.0026,gpt-5-5
art_091,Google,perspective,OTHER,,0.0,0.0026,gpt-5-5
art_091,Google,significance,OTHER,,0.0,0.0026,gpt-5-5
art_091,Google,affairs,OTHER,,0.3,0.0026,gpt-5-5
art_091,Google,election,EVENT,,0.0,0.0025,gpt-5-5
art_091,Google,integration,OTHER,,0.3,0.0025,gpt-5-5
art_091,Google,room,LOCATION,,-0.1,0.0024,gpt-5-5
art_091,Google,election,EVENT,,0.0,0.0023,gpt-5-5
art_091,Google,Xinhua News Agency,ORGANIZATION,,0.0,0.0022,gpt-5-5
art_091,Google,place,OTHER,,0.0,0.0022,gpt-5-5
art_091,Google,vote,OTHER,,0.0,0.0022,gpt-5-5
art_091,Google,media,OTHER,,0.0,0.002,gpt-5-5
art_091,Google,world peace,OTHER,,0.3,0.002,gpt-5-5
art_091,Google,independence,OTHER,,0.0,0.002,gpt-5-5
art_091,Google,relations,OTHER,,-0.2,0.0019,gpt-5-5
art_091,Google,alliance,OTHER,,0.0,0.0018,gpt-5-5
art_091,Google,independence,OTHER,,0.0,0.0018,gpt-5-5
art_091,Google,result,OTHER,,0.5,0.0018,gpt-5-5
art_091,Google,place,OTHER,,0.0,0.0018,gpt-5-5
art_091,Google,parties,ORGANIZATION,,0.0,0.0018,gpt-5-5
art_091,Google,media report,OTHER,,0.0,0.0018,gpt-5-5
art_091,Google,parliament,ORGANIZATION,,0.0,0.0018,gpt-5-5
art_091,Google,house,LOCATION,,0.0,0.0018,gpt-5-5
art_091,Google,composition,OTHER,,0.0,0.0018,gpt-5-5
art_091,Google,representation,OTHER,,0.0,0.0018,gpt-5-5
art_091,Google,coalition talks,EVENT,,0.0,0.0018,gpt-5-5
art_091,Google,coalition negotiations,EVENT,,0.0,0.0017,gpt-5-5
art_091,Google,prosperity,OTHER,,0.3,0.0017,gpt-5-5
art_091,Google,interests,OTHER,,0.0,0.0017,gpt-5-5
art_091,Google,opposition,ORGANIZATION,,0.3,0.0017,gpt-5-5
art_091,Google,end,EVENT,,0.0,0.0016,gpt-5-5
art_091,Google,security arrangements,OTHER,,0.0,0.0016,gpt-5-5
art_091,Google,reliance,OTHER,,0.0,0.0016,gpt-5-5
art_091,Google,fate,OTHER,,0.0,0.0016,gpt-5-5
art_091,Google,Social Democratic Party,ORGANIZATION,,0.0,0.0015,gpt-5-5
art_091,Google,Free Democratic Party,ORGANIZATION,,0.0,0.0015,gpt-5-5
art_091,Google,coalition government,ORGANIZATION,,-0.1,0.0015,gpt-5-5
art_091,Google,foreign policy,OTHER,,0.0,0.0015,gpt-5-5
art_091,Google,politics,OTHER,,0.0,0.0015,gpt-5-5
art_091,Google,government,ORGANIZATION,,0.0,0.0015,gpt-5-5
art_091,Google,powerhouse,LOCATION,,0.0,0.0015,gpt-5-5
art_091,Google,economy,OTHER,,0.0,0.0015,gpt-5-5
art_091,Google,perceptions,OTHER,,0.0,0.0014,gpt-5-5
art_091,Google,term,OTHER,,-0.2,0.0014,gpt-5-5
art_091,Google,difficulties,OTHER,,-0.1,0.0014,gpt-5-5
art_091,Google,Bundestag,LOCATION,,0.0,0.0013,gpt-5-5
art_091,Google,relations,OTHER,,0.0,0.0013,gpt-5-5
art_091,Google,role,OTHER,,0.3,0.0013,gpt-5-5
art_091,Google,breakthroughs,OTHER,,0.0,0.0012,gpt-5-5
art_091,Google,challenges,OTHER,,0.0,0.0012,gpt-5-5
art_091,Google,uncertainty,OTHER,,0.0,0.0012,gpt-5-5
art_091,Google,context,OTHER,,0.0,0.0012,gpt-5-5
art_091,Google,Ukraine,LOCATION,,0.0,0.0012,gpt-5-5
art_091,Google,changes,OTHER,,0.0,0.0012,gpt-5-5
art_091,Google,interests,OTHER,,0.0,0.0012,gpt-5-5
art_091,Google,Greens,PERSON,,0.1,0.0012,gpt-5-5
art_091,Google,Sahra Wagenknecht Alliance,ORGANIZATION,,0.0,0.0012,gpt-5-5
art_091,Google,researcher,PERSON,,0.0,0.0011,gpt-5-5
art_091,Google,politics,OTHER,,0.0,0.001,gpt-5-5
art_091,Google,Alternative for Germany,ORGANIZATION,,0.1,0.001,gpt-5-5
art_091,Google,Die Linke,ORGANIZATION,,0.1,0.001,gpt-5-5
art_091,Google,FDP,ORGANIZATION,,0.0,0.001,gpt-5-5
art_091,Google,crisis,EVENT,,0.0,0.001,gpt-5-5
art_091,Google,school,LOCATION,,0.0,0.001,gpt-5-5
art_091,Google,Washington,LOCATION,,0.0,0.0009,gpt-5-5
art_091,Google,Financial Times,ORGANIZATION,,0.0,0.0009,gpt-5-5
art_091,Google,administration,ORGANIZATION,,0.0,0.0008,gpt-5-5
art_091,Google,coordination,OTHER,,0.0,0.0008,gpt-5-5
art_091,Google,degree,OTHER,,0.0,0.0008,gpt-5-5
art_091,Google,values,OTHER,,0.0,0.0008,gpt-5-5
art_091,Google,consensus,OTHER,,0.0,0.0008,gpt-5-5
art_091,Google,trend,OTHER,,0.0,0.0008,gpt-5-5
art_091,Google,participation,OTHER,,0.0,0.0008,gpt-5-5
art_091,Google,Global Times,ORGANIZATION,,0.0,0.0008,gpt-5-5
art_091,Google,Deutsche Welle,ORGANIZATION,,0.0,0.0008,gpt-5-5
art_091,Google,way,OTHER,,0.0,0.0007,gpt-5-5
art_091,Google,peace,OTHER,,0.0,0.0006,gpt-5-5
art_091,Google,crisis,EVENT,,0.0,0.0006,gpt-5-5
art_091,Google,ties,OTHER,,0.0,0.0006,gpt-5-5
art_091,Google,president,PERSON,,0.0,0.0006,gpt-5-5
art_091,Google,strategy,OTHER,,0.0,0.0006,gpt-5-5
art_091,Google,interests,OTHER,,0.0,0.0006,gpt-5-5
art_091,Google,Xinjiang University,ORGANIZATION,,0.0,0.0006,gpt-5-5
art_091,Google,cooperation,OTHER,,0.0,0.0005,gpt-5-5
art_091,Google,obstacles,OTHER,,0.0,0.0005,gpt-5-5
art_091,Google,need,OTHER,,0.0,0.0005,gpt-5-5
art_091,Google,issue,OTHER,,0.0,0.0005,gpt-5-5
art_091,Google,Dong Yifan,PERSON,,0.0,0.0005,gpt-5-5
art_091,Google,European Studies,OTHER,,0.0,0.0004,gpt-5-5
art_091,Google,Shanghai International Studies University,ORGANIZATION,,0.0,0.0004,gpt-5-5
art_091,Google,Shanghai Association of Regional and Country Studies,ORGANIZATION,,0.0,0.0003,gpt-5-5
art_091,Google,DPA,ORGANIZATION,,0.0,0.0002,gpt-5-5
art_091,Azure,Friedrich Merz,Person,1.0,,,gpt-5-5
art_091,Azure,chancellor candidate,PersonType,0.7,,,gpt-5-5
art_091,Azure,Christian Democratic Union,Organization,0.99,,,gpt-5-5
art_091,Azure,CDU,Organization,0.88,,,gpt-5-5
art_091,Azure,Christian Social Union,Organization,0.96,,,gpt-5-5
art_091,Azure,CSU,Organization,0.87,,,gpt-5-5
art_091,Azure,supporters,PersonType,0.95,,,gpt-5-5
art_091,Azure,CDU,Organization,0.93,,,gpt-5-5
art_091,Azure,headquarters,Location,0.75,,,gpt-5-5
art_091,Azure,Berlin,Location,0.88,,,gpt-5-5
art_091,Azure,Germany,Location,0.78,,,gpt-5-5
art_091,Azure,"February 23, 2025",DateTime,1.0,,,gpt-5-5
art_091,Azure,German national election,Event,0.87,,,gpt-5-5
art_091,Azure,VCG,Organization,0.75,,,gpt-5-5
art_091,Azure,Germany,Location,1.0,,,gpt-5-5
art_091,Azure,Christian Democratic Union,Organization,0.98,,,gpt-5-5
art_091,Azure,CDU,Organization,0.72,,,gpt-5-5
art_091,Azure,Christian Social Union,Organization,0.96,,,gpt-5-5
art_091,Azure,CSU,Organization,0.75,,,gpt-5-5
art_091,Azure,German federal election,Event,0.74,,,gpt-5-5
art_091,Azure,Xinhua News Agency,Organization,0.99,,,gpt-5-5
art_091,Azure,Monday morning,DateTime,0.99,,,gpt-5-5
art_091,Azure,German election,Event,0.74,,,gpt-5-5
art_091,Azure,China,Location,0.52,,,gpt-5-5
art_091,Azure,Germany,Location,0.9,,,gpt-5-5
art_091,Azure,China,Location,0.74,,,gpt-5-5
art_091,Azure,spokesperson,PersonType,0.59,,,gpt-5-5
art_091,Azure,Lin Jian,Person,1.0,,,gpt-5-5
art_091,Azure,Monday,DateTime,1.0,,,gpt-5-5
art_091,Azure,China,Location,0.96,,,gpt-5-5
art_091,Azure,China,Location,0.84,,,gpt-5-5
art_091,Azure,Germany,Location,0.97,,,gpt-5-5
art_091,Azure,strategic,Skill,0.78,,,gpt-5-5
art_091,Azure,past 53 years,DateTime,0.91,,,gpt-5-5
art_091,Azure,diplomatic,Skill,0.71,,,gpt-5-5
art_091,Azure,China,Location,1.0,,,gpt-5-5
art_091,Azure,Germany,Location,1.0,,,gpt-5-5
art_091,Azure,strategic,Skill,0.87,,,gpt-5-5
art_091,Azure,principles,Skill,0.71,,,gpt-5-5
art_091,Azure,spokesperson,PersonType,0.99,,,gpt-5-5
art_091,Azure,Germany,Location,1.0,,,gpt-5-5
art_091,Azure,EU,Organization,0.77,,,gpt-5-5
art_091,Azure,China,Location,0.99,,,gpt-5-5
art_091,Azure,Germany,Location,1.0,,,gpt-5-5
art_091,Azure,EU,Organization,0.82,,,gpt-5-5
art_091,Azure,global affairs,Skill,0.66,,,gpt-5-5
art_091,Azure,integration,Skill,0.83,,,gpt-5-5
art_091,Azure,Europe,Location,1.0,,,gpt-5-5
art_091,Azure,strategic,Skill,0.74,,,gpt-5-5
art_091,Azure,EU,Organization,0.67,,,gpt-5-5
art_091,Azure,Germany,Location,1.0,,,gpt-5-5
art_091,Azure,EU,Organization,0.72,,,gpt-5-5
art_091,Azure,Lin,Person,0.96,,,gpt-5-5
art_091,Azure,CDU/CSU,Organization,0.96,,,gpt-5-5
art_091,Azure,28.5 percent,Quantity,1.0,,,gpt-5-5
art_091,Azure,Alternative for Germany,Organization,0.99,,,gpt-5-5
art_091,Azure,AfD,Organization,0.91,,,gpt-5-5
art_091,Azure,20.6 percent,Quantity,1.0,,,gpt-5-5
art_091,Azure,Social Democratic Party,Organization,1.0,,,gpt-5-5
art_091,Azure,SPD,Organization,0.92,,,gpt-5-5
art_091,Azure,16.5 percent,Quantity,1.0,,,gpt-5-5
art_091,Azure,Xinhua,Organization,0.96,,,gpt-5-5
art_091,Azure,ARD,Organization,0.96,,,gpt-5-5
art_091,Azure,Greens,Organization,0.62,,,gpt-5-5
art_091,Azure,fourth,Quantity,1.0,,,gpt-5-5
art_091,Azure,11.8 percent,Quantity,1.0,,,gpt-5-5
art_091,Azure,Die Linke,Organization,1.0,,,gpt-5-5
art_091,Azure,8.7 percent,Quantity,1.0,,,gpt-5-5
art_091,Azure,Free Democratic Party,Organization,0.93,,,gpt-5-5
art_091,Azure,FDP,Organization,0.85,,,gpt-5-5
art_091,Azure,Sahra Wagenknecht Alliance,Organization,1.0,,,gpt-5-5
art_091,Azure,BSW,Organization,0.82,,,gpt-5-5
art_091,Azure,4.4 percent,Quantity,1.0,,,gpt-5-5
art_091,Azure,4.9 percent,Quantity,1.0,,,gpt-5-5
art_091,Azure,election,Event,0.62,,,gpt-5-5
art_091,Azure,Bundestag,Organization,0.97,,,gpt-5-5
art_091,Azure,Germany,Location,1.0,,,gpt-5-5
art_091,Azure,5 percent,Quantity,1.0,,,gpt-5-5
art_091,Azure,Bundestag,Organization,0.94,,,gpt-5-5
art_091,Azure,Xinhua,Organization,0.74,,,gpt-5-5
art_091,Azure,CDU,Organization,0.94,,,gpt-5-5
art_091,Azure,leader,PersonType,0.72,,,gpt-5-5
art_091,Azure,Friedrich Merz,Person,1.0,,,gpt-5-5
art_091,Azure,chancellor,PersonType,0.97,,,gpt-5-5
art_091,Azure,German,Location,0.98,,,gpt-5-5
art_091,Azure,Deutsche Welle,Organization,0.88,,,gpt-5-5
art_091,Azure,Merz,Person,0.91,,,gpt-5-5
art_091,Azure,AfD,Organization,0.99,,,gpt-5-5
art_091,Azure,second,Quantity,1.0,,,gpt-5-5
art_091,Azure,Olaf Scholz,Person,1.0,,,gpt-5-5
art_091,Azure,three,Quantity,0.8,,,gpt-5-5
art_091,Azure,Reuters,Organization,0.97,,,gpt-5-5
art_091,Azure,Transatlantic,Location,0.68,,,gpt-5-5
art_091,Azure,Merz,Person,0.99,,,gpt-5-5
art_091,Azure,US,Location,0.98,,,gpt-5-5
art_091,Azure,Germany,Location,1.0,,,gpt-5-5
art_091,Azure,a decades,DateTime,0.86,,,gpt-5-5
art_091,Azure,Washington,Location,0.64,,,gpt-5-5
art_091,Azure,Donald Trump,Person,0.99,,,gpt-5-5
art_091,Azure,Europe,Location,1.0,,,gpt-5-5
art_091,Azure,Financial Times,Organization,0.96,,,gpt-5-5
art_091,Azure,Trump,Person,0.99,,,gpt-5-5
art_091,Azure,Sunday,DateTime,1.0,,,gpt-5-5
art_091,Azure,Germany,Location,1.0,,,gpt-5-5
art_091,Azure,election,Event,0.87,,,gpt-5-5
art_091,Azure,first,Quantity,1.0,,,gpt-5-5
art_091,Azure,AfD,Organization,0.99,,,gpt-5-5
art_091,Azure,Reuters,Organization,0.99,,,gpt-5-5
art_091,Azure,Ukraine,Location,0.76,,,gpt-5-5
art_091,Azure,Merz,Person,0.99,,,gpt-5-5
art_091,Azure,cooperation,Skill,0.69,,,gpt-5-5
art_091,Azure,Europe,Location,0.99,,,gpt-5-5
art_091,Azure,US,Location,0.93,,,gpt-5-5
art_091,Azure,Ukraine,Location,0.96,,,gpt-5-5
art_091,Azure,DPA,Organization,0.97,,,gpt-5-5
art_091,Azure,February,DateTime,1.0,,,gpt-5-5
