article_id,api,phrase,confidence,pair_id,outlet,topic,frame
art_002,AWS,ICE,0.9946,imm_001,BBC,immigration,neutral
art_002,AWS,facility,0.9896,imm_001,BBC,immigration,neutral
art_002,AWS,"Folkston, Georgia",0.9988,imm_001,BBC,immigration,neutral
art_002,AWS,the agency,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,those detained,0.8852,imm_001,BBC,immigration,neutral
art_002,AWS,300,0.9995,imm_001,BBC,immigration,neutral
art_002,AWS,Korean nationals,0.9964,imm_001,BBC,immigration,neutral
art_002,AWS,a statement,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,Hyundai Motor Company,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,the situation,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,the specific circumstances,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,today,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,our understanding,0.999,imm_001,BBC,immigration,neutral
art_002,AWS,Hyundai,0.9996,imm_001,BBC,immigration,neutral
art_002,AWS,Hyundai,0.9997,imm_001,BBC,immigration,neutral
art_002,AWS,production,0.9997,imm_001,BBC,immigration,neutral
art_002,AWS,electric vehicles,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,the sprawling site,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,Reuters,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,Its partner,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,the battery joint venture,0.9993,imm_001,BBC,immigration,neutral
art_002,AWS,South Korea,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,LG Energy Solutions,0.9989,imm_001,BBC,immigration,neutral
art_002,AWS,construction work,0.9979,imm_001,BBC,immigration,neutral
art_002,AWS,the site,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,Videos,0.9973,imm_001,BBC,immigration,neutral
art_002,AWS,social media,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,agents,0.9979,imm_001,BBC,immigration,neutral
art_002,AWS,workers,0.9982,imm_001,BBC,immigration,neutral
art_002,AWS,a warrant,0.9996,imm_001,BBC,immigration,neutral
art_002,AWS,the facility,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,The agents,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,the employees,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,the videos,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,South Korea,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,diplomats,0.9994,imm_001,BBC,immigration,neutral
art_002,AWS,the site,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,response,0.9996,imm_001,BBC,immigration,neutral
art_002,AWS,the raid,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,the US embassy,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,Seoul,0.9997,imm_001,BBC,immigration,neutral
art_002,AWS,the US,0.9979,imm_001,BBC,immigration,neutral
art_002,AWS,extreme caution,0.9982,imm_001,BBC,immigration,neutral
art_002,AWS,Korean citizens',0.9994,imm_001,BBC,immigration,neutral
art_002,AWS,rights,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,The economic activities,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,Korean investment companies,0.9993,imm_001,BBC,immigration,neutral
art_002,AWS,the rights and interests,0.9813,imm_001,BBC,immigration,neutral
art_002,AWS,Korean citizens,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,US law enforcement operations,0.9951,imm_001,BBC,immigration,neutral
art_002,AWS,South Korea,0.9993,imm_001,BBC,immigration,neutral
art_002,AWS,foreign ministry,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,a statement,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,Trump,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,major investments,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,other countries,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,tariffs,0.9995,imm_001,BBC,immigration,neutral
art_002,AWS,manufacturers,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,incentives,0.8609,imm_001,BBC,immigration,neutral
art_002,AWS,goods,0.9996,imm_001,BBC,immigration,neutral
art_002,AWS,the US,0.9994,imm_001,BBC,immigration,neutral
art_002,AWS,South Korean companies,0.9965,imm_001,BBC,immigration,neutral
art_002,AWS,billions,0.9997,imm_001,BBC,immigration,neutral
art_002,AWS,dollars,0.9941,imm_001,BBC,immigration,neutral
art_002,AWS,key US industries,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,the coming years,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,a way,0.9994,imm_001,BBC,immigration,neutral
art_002,AWS,tariffs,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,Georgia,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,Governor,0.9997,imm_001,BBC,immigration,neutral
art_002,AWS,Republican Brian Kemp,0.9995,imm_001,BBC,immigration,neutral
art_002,AWS,Hyundai,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,new electric vehicle operation,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,the biggest economic development project,0.9997,imm_001,BBC,immigration,neutral
art_002,AWS,the state,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,history,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,"1,200 people",1.0,imm_001,BBC,immigration,neutral
art_002,AWS,the president,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,illegal immigration,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,supporters,0.9985,imm_001,BBC,immigration,neutral
art_002,AWS,migrants,0.9996,imm_001,BBC,immigration,neutral
art_002,AWS,jobs,0.9995,imm_001,BBC,immigration,neutral
art_002,AWS,Americans,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,office,0.9994,imm_001,BBC,immigration,neutral
art_002,AWS,a massive effort,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,the country,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,people,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,the US,0.9988,imm_001,BBC,immigration,neutral
art_002,AWS,detention facilities,0.9998,imm_001,BBC,immigration,neutral
art_002,AWS,the sweeps,0.9999,imm_001,BBC,immigration,neutral
art_002,AWS,ties,0.9812,imm_001,BBC,immigration,neutral
art_002,AWS,Latin American countries,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,people,1.0,imm_001,BBC,immigration,neutral
art_002,AWS,other nationalities,1.0,imm_001,BBC,immigration,neutral
art_002,Google,Donald Trump,0.1198,imm_001,BBC,immigration,neutral
art_002,Google,Hyundai,0.0837,imm_001,BBC,immigration,neutral
art_002,Google,US,0.0585,imm_001,BBC,immigration,neutral
art_002,Google,South Korean,0.0277,imm_001,BBC,immigration,neutral
art_002,Google,site,0.0273,imm_001,BBC,immigration,neutral
art_002,Google,Hundreds,0.0266,imm_001,BBC,immigration,neutral
art_002,Google,people,0.0245,imm_001,BBC,immigration,neutral
art_002,Google,nationals,0.0244,imm_001,BBC,immigration,neutral
art_002,Google,ICE raid,0.0211,imm_001,BBC,immigration,neutral
art_002,Google,state,0.0211,imm_001,BBC,immigration,neutral
art_002,Google,workplace raid,0.0211,imm_001,BBC,immigration,neutral
art_002,Google,plant,0.0157,imm_001,BBC,immigration,neutral
art_002,Google,factory,0.0157,imm_001,BBC,immigration,neutral
art_002,Google,immigration authorities,0.0157,imm_001,BBC,immigration,neutral
art_002,Google,term,0.0157,imm_001,BBC,immigration,neutral
art_002,Azure,biggest economic development project,,imm_001,BBC,immigration,neutral
art_002,Azure,other serious federal crimes,,imm_001,BBC,immigration,neutral
art_002,Azure,largest single-site enforcement operation,,imm_001,BBC,immigration,neutral
art_002,Azure,US law enforcement operations,,imm_001,BBC,immigration,neutral
art_002,Azure,new electric vehicle operation,,imm_001,BBC,immigration,neutral
art_002,Azure,unlawful employment practices,,imm_001,BBC,immigration,neutral
art_002,Azure,multi-month criminal investigation,,imm_001,BBC,immigration,neutral
art_002,Azure,"great, stable workforce",,imm_001,BBC,immigration,neutral
art_002,Azure,battery joint venture,,imm_001,BBC,immigration,neutral
art_002,Azure,LG Energy Solutions,,imm_001,BBC,immigration,neutral
art_002,Azure,Republican Brian Kemp,,imm_001,BBC,immigration,neutral
art_002,Azure,largest workplace raid,,imm_001,BBC,immigration,neutral
art_002,Azure,Korean investment companies,,imm_001,BBC,immigration,neutral
art_002,Azure,Latin American countries,,imm_001,BBC,immigration,neutral
art_002,Azure,Homeland Security Investigations,,imm_001,BBC,immigration,neutral
art_002,Azure,South Korean companies,,imm_001,BBC,immigration,neutral
art_002,Azure,President Donald Trump,,imm_001,BBC,immigration,neutral
art_002,Azure,judicial search warrant,,imm_001,BBC,immigration,neutral
art_002,Azure,key US industries,,imm_001,BBC,immigration,neutral
art_002,Azure,Hyundai Motor Company,,imm_001,BBC,immigration,neutral
art_002,Azure,massive ICE raid,,imm_001,BBC,immigration,neutral
art_002,Azure,Korean citizens' rights,,imm_001,BBC,immigration,neutral
art_002,Azure,Customs Enforcement,,imm_001,BBC,immigration,neutral
art_002,Azure,economic activities,,imm_001,BBC,immigration,neutral
art_002,Azure,Korean company,,imm_001,BBC,immigration,neutral
art_002,Azure,other countries,,imm_001,BBC,immigration,neutral
art_002,Azure,electric vehicles,,imm_001,BBC,immigration,neutral
art_002,Azure,key ally,,imm_001,BBC,immigration,neutral
art_002,Azure,President Trump,,imm_001,BBC,immigration,neutral
art_002,Azure,massive effort,,imm_001,BBC,immigration,neutral
art_002,Azure,other nationalities,,imm_001,BBC,immigration,neutral
art_002,Azure,Korean nationals,,imm_001,BBC,immigration,neutral
art_002,Azure,immigration operation,,imm_001,BBC,immigration,neutral
art_002,Azure,South Koreans,,imm_001,BBC,immigration,neutral
art_002,Azure,immigration authorities,,imm_001,BBC,immigration,neutral
art_002,Azure,second term,,imm_001,BBC,immigration,neutral
art_002,Azure,The Department,,imm_001,BBC,immigration,neutral
art_002,Azure,special agent,,imm_001,BBC,immigration,neutral
art_002,Azure,news conference,,imm_001,BBC,immigration,neutral
art_002,Azure,possible tension,,imm_001,BBC,immigration,neutral
art_002,Azure,top priorities,,imm_001,BBC,immigration,neutral
art_002,Azure,illegal immigration,,imm_001,BBC,immigration,neutral
art_002,Azure,illegal aliens,,imm_001,BBC,immigration,neutral
art_002,Azure,immigration officials,,imm_001,BBC,immigration,neutral
art_002,Azure,specific circumstances,,imm_001,BBC,immigration,neutral
art_002,Azure,construction work,,imm_001,BBC,immigration,neutral
art_002,Azure,social media,,imm_001,BBC,immigration,neutral
art_002,Azure,extreme caution,,imm_001,BBC,immigration,neutral
art_002,Azure,foreign ministry,,imm_001,BBC,immigration,neutral
art_002,Azure,major investments,,imm_001,BBC,immigration,neutral
art_002,Azure,coming years,,imm_001,BBC,immigration,neutral
art_002,Azure,detention facilities,,imm_001,BBC,immigration,neutral
art_002,Azure,US government,,imm_001,BBC,immigration,neutral
art_002,Azure,US Immigration,,imm_001,BBC,immigration,neutral
art_002,Azure,US embassy,,imm_001,BBC,immigration,neutral
art_002,Azure,Hyundai plant,,imm_001,BBC,immigration,neutral
art_002,Azure,Hyundai factory,,imm_001,BBC,immigration,neutral
art_002,Azure,"3,000-acre site",,imm_001,BBC,immigration,neutral
art_002,Azure,Steve Schrank,,imm_001,BBC,immigration,neutral
art_002,Azure,Oval Office,,imm_001,BBC,immigration,neutral
art_002,Azure,ICE) facility,,imm_001,BBC,immigration,neutral
art_002,Azure,sprawling site,,imm_001,BBC,immigration,neutral
art_002,Azure,US state,,imm_001,BBC,immigration,neutral
art_002,Azure,Hundreds,,imm_001,BBC,immigration,neutral
art_002,Azure,500 people,,imm_001,BBC,immigration,neutral
art_002,Azure,Georgia,,imm_001,BBC,immigration,neutral
art_002,Azure,majority,,imm_001,BBC,immigration,neutral
art_002,Azure,concern,,imm_001,BBC,immigration,neutral
art_002,Azure,regret,,imm_001,BBC,immigration,neutral
art_002,Azure,BBC,,imm_001,BBC,immigration,neutral
art_002,Azure,agents,,imm_001,BBC,immigration,neutral
art_002,Azure,allegations,,imm_001,BBC,immigration,neutral
art_002,Azure,premises,,imm_001,BBC,immigration,neutral
art_002,Azure,folks,,imm_001,BBC,immigration,neutral
art_002,Azure,buses,,imm_001,BBC,immigration,neutral
art_002,Azure,charge,,imm_001,BBC,immigration,neutral
art_002,Azure,Atlanta,,imm_001,BBC,immigration,neutral
art_002,Azure,Friday,,imm_001,BBC,immigration,neutral
art_002,Azure,evidence,,imm_001,BBC,immigration,neutral
art_002,Azure,interviews,,imm_001,BBC,immigration,neutral
art_002,Azure,documents,,imm_001,BBC,immigration,neutral
art_002,Azure,order,,imm_001,BBC,immigration,neutral
art_002,Azure,history,,imm_001,BBC,immigration,neutral
art_002,Azure,manufacturing,,imm_001,BBC,immigration,neutral
art_002,Azure,stress,,imm_001,BBC,immigration,neutral
art_002,Azure,country,,imm_001,BBC,immigration,neutral
art_002,Azure,relationship,,imm_001,BBC,immigration,neutral
art_002,Azure,job,,imm_001,BBC,immigration,neutral
art_002,Azure,reporter,,imm_001,BBC,immigration,neutral
art_002,Azure,reaction,,imm_001,BBC,immigration,neutral
art_002,Azure,Seoul,,imm_001,BBC,immigration,neutral
art_002,Azure,lot,,imm_001,BBC,immigration,neutral
art_002,Azure,workers,,imm_001,BBC,immigration,neutral
art_002,Azure,Biden,,imm_001,BBC,immigration,neutral
art_002,Azure,475 people,,imm_001,BBC,immigration,neutral
art_002,Azure,agency,,imm_001,BBC,immigration,neutral
art_002,Azure,statement,,imm_001,BBC,immigration,neutral
art_002,Azure,situation,,imm_001,BBC,immigration,neutral
art_002,Azure,today,,imm_001,BBC,immigration,neutral
art_002,Azure,understanding,,imm_001,BBC,immigration,neutral
art_002,Azure,none,,imm_001,BBC,immigration,neutral
art_002,Azure,production,,imm_001,BBC,immigration,neutral
art_002,Azure,Reuters,,imm_001,BBC,immigration,neutral
art_002,Azure,partner,,imm_001,BBC,immigration,neutral
art_002,Azure,Videos,,imm_001,BBC,immigration,neutral
art_002,Azure,employees,,imm_001,BBC,immigration,neutral
art_002,Azure,diplomats,,imm_001,BBC,immigration,neutral
art_002,Azure,response,,imm_001,BBC,immigration,neutral
art_002,Azure,interests,,imm_001,BBC,immigration,neutral
art_002,Azure,tariffs,,imm_001,BBC,immigration,neutral
art_002,Azure,manufacturers,,imm_001,BBC,immigration,neutral
art_002,Azure,incentives,,imm_001,BBC,immigration,neutral
art_002,Azure,goods,,imm_001,BBC,immigration,neutral
art_002,Azure,billions,,imm_001,BBC,immigration,neutral
art_002,Azure,dollars,,imm_001,BBC,immigration,neutral
art_002,Azure,way,,imm_001,BBC,immigration,neutral
art_002,Azure,Governor,,imm_001,BBC,immigration,neutral
art_002,Azure,"1,200 people",,imm_001,BBC,immigration,neutral
art_002,Azure,supporters,,imm_001,BBC,immigration,neutral
art_002,Azure,migrants,,imm_001,BBC,immigration,neutral
art_002,Azure,Americans,,imm_001,BBC,immigration,neutral
art_002,Azure,sweeps,,imm_001,BBC,immigration,neutral
art_003,AWS,South Korea,0.9993,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,’s president,0.9998,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,Lee Jae Myung,1.0,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,all-out efforts,0.9744,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,the arrest,1.0,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,hundreds,0.9998,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,its citizens,1.0,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,US Immigration and Customs Enforcement,0.8474,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,Ice,0.9956,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,a raid,0.9999,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,a factory,1.0,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,Georgia,0.9999,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,car batteries,0.9995,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,Cho Hyun,0.999,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,the foreign minister,1.0,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,the government,1.0,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,a taskforce,0.9998,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,the arrest,0.9999,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,300 South Korean nationals,0.9992,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,Washington,0.9978,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,a “heavy responsibility,0.9999,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,the arrests,1.0,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,The raid,0.9999,imm_001,The Guardian,immigration,humanitarian
art_003,AWS,US immigration officials,0.9996,imm_001,The Guardian,immigration,humanitarian
