article_id,api,entity_text,entity_type,confidence,entity_sentiment_score,entity_salience,entity_sentiment_magnitude,entity_subtype,pair_id,outlet,topic,frame
art_001,Azure,Construction,Skill,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,"3,000 acres",Quantity,1.0,,,,Dimension,imm_001,Fox News,immigration,security
art_001,Azure,EV,Skill,0.63,,,,,imm_001,Fox News,immigration,security
art_001,Azure,facility,Location,0.6,,,,Structural,imm_001,Fox News,immigration,security
art_001,Azure,South Korean foreign ministry,Organization,0.86,,,,,imm_001,Fox News,immigration,security
art_001,Azure,raid,Event,0.71,,,,,imm_001,Fox News,immigration,security
art_001,Azure,counselor,PersonType,0.98,,,,,imm_001,Fox News,immigration,security
art_001,Azure,embassy officials,PersonType,0.7,,,,,imm_001,Fox News,immigration,security
art_001,Azure,economic,Skill,0.98,,,,,imm_001,Fox News,immigration,security
art_001,Azure,people,PersonType,0.63,,,,,imm_001,Fox News,immigration,security
art_001,Azure,US,Location,0.99,,,,CountryRegion,imm_001,Fox News,immigration,security
art_001,Azure,Lee Jae-woong,Person,1.0,,,,,imm_001,Fox News,immigration,security
art_001,Azure,spokesperson,PersonType,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,South Korea,Location,0.98,,,,CountryRegion,imm_001,Fox News,immigration,security
art_001,Azure,Friday,DateTime,1.0,,,,Date,imm_001,Fox News,immigration,security
art_001,Azure,Financial Times,Organization,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,PROTESTERS,PersonType,0.96,,,,,imm_001,Fox News,immigration,security
art_001,Azure,ICE VEHICLE,Product,0.53,,,,,imm_001,Fox News,immigration,security
art_001,Azure,OMAHA,Location,1.0,,,,City,imm_001,Fox News,immigration,security
art_001,Azure,Georgia State Patrol,Organization,0.93,,,,,imm_001,Fox News,immigration,security
art_001,Azure,troopers,PersonType,0.91,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Hyundai,Location,0.55,,,,Structural,imm_001,Fox News,immigration,security
art_001,Azure,Georgia Department of Public Safety,Organization,0.96,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Associated Press,Organization,0.96,,,,,imm_001,Fox News,immigration,security
art_001,Azure,authorities,PersonType,0.53,,,,,imm_001,Fox News,immigration,security
art_001,Azure,raid,Event,0.73,,,,,imm_001,Fox News,immigration,security
art_001,Azure,South Korea,Location,0.98,,,,CountryRegion,imm_001,Fox News,immigration,security
art_001,Azure,$350 billion,Quantity,1.0,,,,Currency,imm_001,Fox News,immigration,security
art_001,Azure,U.S.,Location,0.94,,,,CountryRegion,imm_001,Fox News,immigration,security
art_001,Azure,July,DateTime,1.0,,,,DateRange,imm_001,Fox News,immigration,security
art_001,Azure,battery plant,Location,0.55,,,,,imm_001,Fox News,immigration,security
art_001,Azure,end of this year,DateTime,0.97,,,,DateRange,imm_001,Fox News,immigration,security
art_001,Azure,LGES,Organization,0.93,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Financial Times,Organization,0.94,,,,,imm_001,Fox News,immigration,security
art_001,Azure,LGES,Organization,0.58,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Fox News Digital,Organization,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,safety,Skill,0.58,,,,,imm_001,Fox News,immigration,security
art_001,Azure,employees,PersonType,1.0,,,,,imm_001,Fox News,immigration,security
art_001,Azure,partners,PersonType,0.98,,,,,imm_001,Fox News,immigration,security
art_001,Azure,cooperate,Skill,0.92,,,,,imm_001,Fox News,immigration,security
art_001,Azure,authorities,PersonType,0.68,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Hyundai,Organization,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,raid,Event,0.61,,,,,imm_001,Fox News,immigration,security
art_001,Azure,workers,PersonType,0.97,,,,,imm_001,Fox News,immigration,security
art_001,Azure,today,DateTime,0.86,,,,Date,imm_001,Fox News,immigration,security
art_001,Azure,Hyundai Motor Company,Organization,1.0,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Hyundai,Organization,0.96,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Fox News Digital,Organization,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,safety,Skill,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,site,Location,0.8,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Department of Homeland Security,Organization,0.98,,,,,imm_001,Fox News,immigration,security
art_001,Azure,ICE Homeland Security Investigations,Organization,0.85,,,,,imm_001,Fox News,immigration,security
art_001,Azure,criminal investigation,Event,0.57,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Georgians,PersonType,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,safeguarding,Skill,0.74,,,,,imm_001,Fox News,immigration,security
art_001,Azure,integrity,Skill,1.0,,,,,imm_001,Fox News,immigration,security
art_001,Azure,economy,Skill,0.91,,,,,imm_001,Fox News,immigration,security
art_001,Azure,workers,PersonType,1.0,,,,,imm_001,Fox News,immigration,security
art_001,Azure,DHS,Person,0.88,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Fox News Digital,Organization,0.96,,,,,imm_001,Fox News,immigration,security
art_001,Azure,investigation,Event,0.93,,,,,imm_001,Fox News,immigration,security
art_001,Azure,collaboration,Skill,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,U.S. Department of Labor,Organization,0.97,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Office of Inspector General,Organization,0.78,,,,,imm_001,Fox News,immigration,security
art_001,Azure,FBI,Organization,1.0,,,,,imm_001,Fox News,immigration,security
art_001,Azure,DEA,Organization,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Customs and Border Protection,Organization,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,ATF,Organization,1.0,,,,Sports,imm_001,Fox News,immigration,security
art_001,Azure,IRS,Organization,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Georgia State Patrol,Organization,0.99,,,,,imm_001,Fox News,immigration,security
art_001,Azure,investigation,Skill,0.85,,,,,imm_001,Fox News,immigration,security
art_001,Azure,FOX NEWS,Organization,0.97,,,,,imm_001,Fox News,immigration,security
art_001,Azure,social media,Skill,0.53,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Thursday,DateTime,1.0,,,,Date,imm_001,Fox News,immigration,security
art_001,Azure,workers,PersonType,1.0,,,,,imm_001,Fox News,immigration,security
art_001,Azure,yellow safety vests,Product,0.87,,,,,imm_001,Fox News,immigration,security
art_001,Azure,man,PersonType,0.51,,,,,imm_001,Fox News,immigration,security
art_001,Azure,face mask,Product,0.98,,,,,imm_001,Fox News,immigration,security
art_001,Azure,tactical vest,Product,0.91,,,,,imm_001,Fox News,immigration,security
art_001,Azure,Homeland Security,Skill,0.95,,,,,imm_001,Fox News,immigration,security
art_001,Azure,site,Location,0.52,,,,,imm_001,Fox News,immigration,security
art_001,Azure,construction,Skill,0.8,,,,,imm_001,Fox News,immigration,security
art_001,Azure,man,PersonType,0.97,,,,,imm_001,Fox News,immigration,security
art_001,Azure,site,Location,0.61,,,,,imm_001,Fox News,immigration,security
art_001,Azure,now,DateTime,0.67,,,,,imm_001,Fox News,immigration,security
art_002,AWS,Hundreds,QUANTITY,0.8399,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,South,OTHER,0.5015,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Koreans,PERSON,0.4893,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,ICE,ORGANIZATION,0.5251,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Hyundai,ORGANIZATION,0.9789,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Almost 500 people,QUANTITY,0.8957,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Hyundai,ORGANIZATION,0.9959,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,US,LOCATION,0.9968,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Georgia,LOCATION,0.8391,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,President Donald Trump,PERSON,0.8555,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,second term,QUANTITY,0.9862,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,"3,000-acre",QUANTITY,0.997,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Korean,OTHER,0.9296,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,a year,QUANTITY,0.9726,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Korean,OTHER,0.8808,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,South Korea,ORGANIZATION,0.9342,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,US government,ORGANIZATION,0.964,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Department of Homeland Security,ORGANIZATION,0.9663,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,BBC,ORGANIZATION,0.9897,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Steve Schrank,PERSON,0.9998,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Homeland Security Investigations,ORGANIZATION,0.909,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Atlanta,LOCATION,0.9951,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Friday,DATE,0.9976,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,multi,QUANTITY,0.5779,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,month,QUANTITY,0.7268,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Schrank,PERSON,0.9988,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,single,QUANTITY,0.9022,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,site,QUANTITY,0.5473,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,two,QUANTITY,0.993,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,President Donald Trump,PERSON,0.9591,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,US,LOCATION,0.9081,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,President,PERSON,0.9977,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Trump,PERSON,0.7047,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Oval Office,LOCATION,0.8566,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Friday,DATE,0.9982,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,ICE,ORGANIZATION,0.9926,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Seoul,LOCATION,0.9843,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,lot,QUANTITY,0.4877,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Biden,PERSON,0.9059,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,475 people,QUANTITY,0.8,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,US Immigration and Customs Enforcement,ORGANIZATION,0.9832,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,ICE,ORGANIZATION,0.9565,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,"Folkston, Georgia",LOCATION,0.9931,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,300,QUANTITY,0.9246,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Korean,OTHER,0.8397,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Hyundai Motor Company,ORGANIZATION,0.998,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,today,DATE,0.9934,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Hyundai,ORGANIZATION,0.9987,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Hyundai,ORGANIZATION,0.9988,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Reuters,ORGANIZATION,0.9935,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,South,LOCATION,0.6869,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Korea,ORGANIZATION,0.4892,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,LG Energy Solutions,ORGANIZATION,0.9958,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,South Korea,ORGANIZATION,0.9824,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,US embassy,ORGANIZATION,0.5728,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Seoul,LOCATION,0.9854,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,US,ORGANIZATION,0.6336,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Korean,OTHER,0.8933,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Korean,OTHER,0.9618,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Korean,OTHER,0.9196,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,US,LOCATION,0.9155,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,South Korea,ORGANIZATION,0.9755,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,foreign ministry,ORGANIZATION,0.673,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Trump,PERSON,0.9991,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,US,LOCATION,0.9969,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,South Korean,OTHER,0.9416,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,billions of dollars,QUANTITY,0.9927,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,US,LOCATION,0.8528,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,coming years,DATE,0.5082,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Georgia,LOCATION,0.525,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Governor,PERSON,0.771,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Republican,ORGANIZATION,0.8501,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Brian Kemp,PERSON,0.9957,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Hyundai,ORGANIZATION,0.9993,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,"1,200 people",QUANTITY,0.9978,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Americans,PERSON,0.6317,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,US,LOCATION,0.9981,,,,,imm_001,BBC,immigration,neutral
art_002,AWS,Latin American,OTHER,0.9646,,,,,imm_001,BBC,immigration,neutral
art_002,Google,Donald Trump,PERSON,,0.0,0.1198,0.3,,imm_001,BBC,immigration,neutral
art_002,Google,Hyundai,ORGANIZATION,,0.0,0.0837,0.3,,imm_001,BBC,immigration,neutral
art_002,Google,US,LOCATION,,0.0,0.0585,0.3,,imm_001,BBC,immigration,neutral
art_002,Google,South Korean,LOCATION,,0.0,0.0277,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,site,LOCATION,,0.0,0.0273,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,Hundreds,PERSON,,0.0,0.0266,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,people,PERSON,,0.0,0.0245,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,nationals,PERSON,,0.0,0.0244,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,ICE raid,EVENT,,0.0,0.0211,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,state,LOCATION,,0.0,0.0211,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,workplace raid,EVENT,,0.0,0.0211,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,plant,LOCATION,,0.0,0.0157,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,factory,LOCATION,,0.0,0.0157,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,immigration authorities,PERSON,,0.0,0.0157,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,term,EVENT,,0.0,0.0157,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,vehicles,CONSUMER_GOOD,,0.0,0.0157,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,Georgia,LOCATION,,0.0,0.0154,0.2,,imm_001,BBC,immigration,neutral
art_002,Google,South Koreans,LOCATION,,0.0,0.0132,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,Steve Schrank,PERSON,,0.0,0.0129,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,immigration operation,EVENT,,0.0,0.0117,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,operation,OTHER,,0.0,0.0112,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,investigation,EVENT,,0.0,0.0105,0.1,,imm_001,BBC,immigration,neutral
art_002,Google,company,ORGANIZATION,,0.0,0.0101,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,aliens,OTHER,,0.0,0.0098,0.2,,imm_001,BBC,immigration,neutral
art_002,Google,ICE,OTHER,,0.0,0.0096,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,citizens,PERSON,,0.0,0.0094,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,rights,OTHER,,0.0,0.0094,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,people,PERSON,,0.1,0.0088,0.1,,imm_001,BBC,immigration,neutral
art_002,Google,people,PERSON,,-0.1,0.0086,0.2,,imm_001,BBC,immigration,neutral
art_002,Google,government,ORGANIZATION,,0.0,0.0086,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,folks,PERSON,,0.0,0.0082,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,regret,OTHER,,0.0,0.0075,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,concern,OTHER,,0.0,0.0075,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,majority,OTHER,,0.0,0.0074,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,billions,OTHER,,0.0,0.0062,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,agents,PERSON,,0.0,0.0057,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,Department of Homeland Security,ORGANIZATION,,0.0,0.0044,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,agents,PERSON,,0.0,0.0042,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,people,PERSON,,-0.1,0.0037,0.1,,imm_001,BBC,immigration,neutral
art_002,Google,people,PERSON,,0.0,0.0036,0.1,,imm_001,BBC,immigration,neutral
art_002,Google,manufacturing,OTHER,,0.0,0.0036,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,search warrant,OTHER,,0.0,0.0035,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,search warrant,OTHER,,0.0,0.0035,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,raid,EVENT,,0.0,0.0035,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,Brian Kemp,PERSON,,0.1,0.0033,0.3,,imm_001,BBC,immigration,neutral
art_002,Google,interviews,EVENT,,0.0,0.0033,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,evidence,OTHER,,0.0,0.0032,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,evidence,OTHER,,0.0,0.0032,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,enforcement operation,EVENT,,0.0,0.0031,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,people,PERSON,,-0.1,0.003,0.1,,imm_001,BBC,immigration,neutral
art_002,Google,countries,LOCATION,,0.0,0.0029,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,country,LOCATION,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,operation,OTHER,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,allegations,OTHER,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,crimes,OTHER,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,employment practices,OTHER,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,premises,LOCATION,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,buses,OTHER,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,news conference,EVENT,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,charge,OTHER,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,immigration,EVENT,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,country,LOCATION,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,documents,OTHER,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,order,OTHER,,0.0,0.0028,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,homeland security investigations,OTHER,,0.0,0.0027,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,workforce,OTHER,,0.0,0.0027,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,workers,PERSON,,0.0,0.0026,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,workers,PERSON,,0.0,0.0026,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,President,PERSON,,0.0,0.0025,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,agency,ORGANIZATION,,0.0,0.0025,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,site,LOCATION,,0.0,0.0025,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,aliens,OTHER,,0.0,0.0024,0.2,,imm_001,BBC,immigration,neutral
art_002,Google,Homeland Security Investigations,EVENT,,0.0,0.0024,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,statement,WORK_OF_ART,,0.0,0.0023,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,understanding,OTHER,,0.0,0.0022,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,Videos,WORK_OF_ART,,0.0,0.0022,0.0,,imm_001,BBC,immigration,neutral
art_002,Google,immigration officials,PERSON,,0.0,0.0022,0.0,,imm_001,BBC,immigration,neutral
